1 : 3916
10 : 3244
101 : 1632
102 : 2388
11 : 2321
110 : 4040
111 : 1712
114 : 2148
116 : 3148
13 : 2284
16 : 1840
2 : 4208
23 : 3376
24 : 4748
28 : 3528
29 : 2160
3 : 3656
34 : 7914
36 : 6812
38 : 2512
39 : 5612
48 : 1728
52 : 3516
53 : 4608
56 : 3776
58 : 2480
59 : 5176
6 : 3152
61 : 2372
63 : 4936
66 : 2304
67 : 4464
69 : 1872
76 : 4384
77 : 1872
85 : 8124
86 : 7924
9 : 2556
90 : 7488
93 : 3968
94 : 2776
98 : 1872
99 : 1968
90 53 63 : 3216
93 53 63 : 1968
67 53 76 : 1776
67 53 85 : 2592
67 53 86 : 2592
67 90 53 : 2592
67 94 53 : 1632
53 85 76 : 2592
53 86 76 : 2592
90 53 76 : 2592
94 53 76 : 1632
53 86 85 : 4608
90 53 85 : 4608
93 53 85 : 2112
94 53 85 : 2496
90 53 86 : 4608
93 53 86 : 2112
94 53 86 : 2496
93 90 53 : 2112
94 90 53 : 2496
59 56 63 : 2212
59 56 85 : 2296
59 56 86 : 2296
59 56 90 : 2192
59 93 56 : 2272
56 63 85 : 2296
56 63 86 : 2296
56 90 63 : 2192
93 56 63 : 2272
56 86 85 : 3776
56 90 85 : 3656
93 56 85 : 2432
56 90 86 : 3656
93 56 86 : 2432
93 56 90 : 2312
58 86 85 : 2288
58 90 85 : 2000
94 58 85 : 1952
58 90 86 : 1808
94 58 86 : 1952
94 58 90 : 1760
67 59 63 : 2500
59 63 76 : 2488
59 63 85 : 4156
59 63 86 : 3964
59 90 63 : 3788
59 93 63 : 3328
67 59 76 : 2632
67 59 85 : 3304
67 59 86 : 3304
67 59 90 : 2960
67 59 93 : 2320
59 85 76 : 3280
59 86 76 : 3280
59 90 76 : 2936
59 93 76 : 2320
59 86 85 : 4984
59 90 85 : 4736
59 93 85 : 3664
98 59 85 : 1680
59 99 85 : 1776
59 90 86 : 4544
59 93 86 : 3472
98 59 86 : 1680
59 99 86 : 1728
59 93 90 : 3416
98 59 90 : 1680
59 90 99 : 1776
6 63 85 : 1798
6 63 86 : 1750
6 90 63 : 1682
6 86 85 : 3102
6 90 85 : 3020
6 90 86 : 2970
66 61 85 : 1800
66 86 61 : 1800
66 90 61 : 1728
86 61 85 : 2372
90 61 85 : 2192
90 86 61 : 2192
67 63 76 : 2392
67 63 85 : 3064
67 63 86 : 3064
67 90 63 : 2720
67 93 63 : 2128
63 85 76 : 3040
63 86 76 : 3040
90 63 76 : 2696
93 63 76 : 2128
63 86 85 : 4744
90 63 85 : 4496
93 63 85 : 3472
63 99 85 : 1680
90 63 86 : 4304
93 63 86 : 3280
63 99 86 : 1632
93 90 63 : 3224
90 63 99 : 1680
66 86 85 : 2304
66 90 85 : 2160
66 90 86 : 2160
67 85 76 : 3520
67 86 76 : 3520
67 90 76 : 3080
67 93 76 : 2224
67 86 85 : 4464
67 90 85 : 3976
67 93 85 : 2608
67 94 85 : 1808
67 90 86 : 3976
67 93 86 : 2608
67 94 86 : 1808
67 93 90 : 2216
67 94 90 : 1712
69 86 85 : 1872
69 90 85 : 1872
69 90 86 : 1872
86 85 76 : 4384
90 85 76 : 3896
93 85 76 : 2608
94 85 76 : 1728
90 86 76 : 3896
93 86 76 : 2608
94 86 76 : 1728
93 90 76 : 2216
94 90 76 : 1632
77 86 85 : 1872
77 90 85 : 1872
77 90 86 : 1872
90 86 85 : 7288
93 86 85 : 3776
94 86 85 : 2768
98 86 85 : 1872
99 86 85 : 1920
93 90 85 : 3560
94 90 85 : 2584
98 90 85 : 1872
90 99 85 : 1968
93 90 86 : 3368
94 90 86 : 2576
98 90 86 : 1872
90 99 86 : 1920
10 1 36 34 : 1710
10 1 34 85 : 1722
10 1 34 86 : 1714
10 1 90 34 : 1668
10 1 36 85 : 1728
10 1 36 86 : 1728
10 1 90 36 : 1656
10 1 86 85 : 1732
10 1 90 85 : 1668
10 1 90 86 : 1660
1 110 24 102 : 1760
1 110 34 102 : 1760
1 110 36 102 : 1760
1 110 102 38 : 1760
48 1 110 102 : 1728
1 110 53 102 : 1728
1 58 110 102 : 1760
1 110 102 85 : 1760
1 110 86 102 : 1760
1 110 90 102 : 1760
1 94 110 102 : 1760
1 24 34 102 : 1786
1 36 24 102 : 1796
1 24 102 38 : 1768
48 1 24 102 : 1728
1 53 24 102 : 1728
1 58 24 102 : 1760
1 24 102 85 : 1804
1 24 86 102 : 1796
1 90 24 102 : 1768
1 94 24 102 : 1768
1 36 34 102 : 1778
1 34 102 38 : 1776
48 1 34 102 : 1728
1 53 34 102 : 1728
1 58 34 102 : 1760
1 34 102 85 : 1794
1 34 86 102 : 1786
1 90 34 102 : 1776
1 94 34 102 : 1768
1 36 102 38 : 1760
48 1 36 102 : 1728
1 36 53 102 : 1728
1 58 36 102 : 1760
1 36 102 85 : 1796
1 36 86 102 : 1796
1 90 36 102 : 1760
1 94 36 102 : 1760
48 1 102 38 : 1728
1 53 102 38 : 1728
1 58 102 38 : 1760
1 102 85 38 : 1776
1 86 102 38 : 1768
1 90 102 38 : 1776
1 94 102 38 : 1768
48 1 53 102 : 1728
48 1 58 102 : 1728
48 1 102 85 : 1728
48 1 86 102 : 1728
48 1 90 102 : 1728
48 1 94 102 : 1728
1 58 53 102 : 1728
1 53 102 85 : 1728
1 53 86 102 : 1728
1 90 53 102 : 1728
1 94 53 102 : 1728
1 58 102 85 : 1760
1 58 86 102 : 1760
1 58 90 102 : 1760
1 94 58 102 : 1760
1 86 102 85 : 1804
1 90 102 85 : 1776
1 94 102 85 : 1768
1 90 86 102 : 1768
1 94 86 102 : 1760
1 94 90 102 : 1768
1 110 24 34 : 2504
1 110 36 24 : 2456
1 110 24 38 : 1856
48 1 110 24 : 1728
1 110 53 24 : 1728
1 58 110 24 : 1760
1 110 24 85 : 2504
1 110 24 86 : 2504
1 110 90 24 : 2504
1 94 110 24 : 1760
1 110 36 34 : 2800
1 110 34 38 : 1984
48 1 110 34 : 1728
1 110 53 34 : 1872
1 58 110 34 : 1760
1 110 34 85 : 2848
1 110 34 86 : 2848
1 110 90 34 : 2776
1 94 110 34 : 1760
1 110 36 38 : 1936
48 1 110 36 : 1728
1 110 36 53 : 1872
1 58 110 36 : 1760
1 110 36 85 : 2800
1 110 36 86 : 2800
1 110 90 36 : 2728
1 94 110 36 : 1760
48 1 110 38 : 1728
1 110 53 38 : 1728
1 58 110 38 : 1760
1 110 85 38 : 1984
1 110 86 38 : 1984
1 110 90 38 : 1984
1 94 110 38 : 1760
48 1 110 53 : 1728
48 1 58 110 : 1728
48 1 110 85 : 1728
48 1 110 86 : 1728
48 1 110 90 : 1728
48 1 94 110 : 1728
1 58 110 53 : 1728
1 110 53 85 : 1872
1 110 53 86 : 1872
1 110 90 53 : 1872
1 94 110 53 : 1728
1 58 110 85 : 1760
1 58 110 86 : 1760
1 58 110 90 : 1760
1 94 58 110 : 1760
1 110 86 85 : 2848
1 110 90 85 : 2776
1 94 110 85 : 1760
1 110 90 86 : 2776
1 94 110 86 : 1760
1 94 110 90 : 1760
1 24 34 29 : 1872
1 36 24 29 : 1872
1 24 85 29 : 1872
1 24 86 29 : 1872
1 90 24 29 : 1872
1 36 24 34 : 3170
1 24 34 38 : 1960
48 1 24 34 : 1728
1 53 24 34 : 1728
1 58 24 34 : 1760
1 24 34 61 : 2210
66 1 24 34 : 2160
1 24 34 85 : 3274
1 24 34 86 : 3266
1 90 24 34 : 3256
1 94 24 34 : 1768
1 36 24 38 : 1856
48 1 36 24 : 1728
1 36 53 24 : 1728
1 58 36 24 : 1760
1 36 24 61 : 2228
66 1 36 24 : 2160
1 36 24 85 : 3188
1 36 24 86 : 3188
1 90 36 24 : 3152
1 94 36 24 : 1760
48 1 24 38 : 1728
1 53 24 38 : 1728
1 58 24 38 : 1760
1 24 85 38 : 1960
1 24 86 38 : 1952
1 90 24 38 : 1960
1 94 24 38 : 1768
48 1 53 24 : 1728
48 1 58 24 : 1728
48 1 24 85 : 1728
48 1 24 86 : 1728
48 1 90 24 : 1728
48 1 94 24 : 1728
1 58 53 24 : 1728
1 53 24 85 : 1728
1 53 24 86 : 1728
1 90 53 24 : 1728
1 94 53 24 : 1728
1 58 24 85 : 1760
1 58 24 86 : 1760
1 58 90 24 : 1760
1 94 58 24 : 1760
66 1 24 61 : 1728
1 24 61 85 : 2228
1 24 86 61 : 2228
1 90 24 61 : 2192
66 1 24 85 : 2160
66 1 24 86 : 2160
66 1 90 24 : 2160
1 24 86 85 : 3284
1 90 24 85 : 3256
1 94 24 85 : 1768
1 90 24 86 : 3248
1 94 24 86 : 1760
1 94 90 24 : 1768
1 36 34 29 : 2160
1 34 85 29 : 2160
1 34 86 29 : 2160
1 90 34 29 : 2160
1 36 85 29 : 2160
1 36 86 29 : 2160
1 90 36 29 : 2160
1 86 85 29 : 2160
1 90 85 29 : 2160
1 90 86 29 : 2160
3 1 34 85 : 1702
3 1 34 86 : 1702
3 1 90 34 : 1696
3 1 86 85 : 1708
3 1 90 85 : 1696
3 1 90 86 : 1696
1 36 34 38 : 2112
1 36 34 39 : 1674
48 1 36 34 : 1728
1 52 36 34 : 1770
1 36 53 34 : 2016
1 56 36 34 : 1752
1 58 36 34 : 1760
1 36 34 61 : 2210
66 1 36 34 : 2160
1 36 34 85 : 3786
1 36 34 86 : 3786
1 90 36 34 : 3696
1 94 36 34 : 1760
48 1 34 38 : 1728
1 53 34 38 : 1728
1 58 34 38 : 1760
1 34 85 38 : 2224
1 34 86 38 : 2216
1 90 34 38 : 2224
1 94 34 38 : 1768
1 56 34 39 : 1656
1 34 39 85 : 1674
1 34 86 39 : 1674
48 1 53 34 : 1728
48 1 58 34 : 1728
48 1 34 85 : 1728
48 1 34 86 : 1728
48 1 90 34 : 1728
48 1 94 34 : 1728
1 52 34 85 : 1882
1 52 34 86 : 1874
1 90 52 34 : 1792
1 58 53 34 : 1728
1 53 34 85 : 2016
1 53 34 86 : 2016
1 90 53 34 : 2016
1 94 53 34 : 1728
1 56 34 85 : 1856
1 56 34 86 : 1856
1 56 90 34 : 1784
1 58 34 85 : 1760
1 58 34 86 : 1760
1 58 90 34 : 1760
1 94 58 34 : 1760
66 1 34 61 : 1728
1 34 61 85 : 2210
1 34 86 61 : 2210
1 90 34 61 : 2192
66 1 34 85 : 2160
66 1 34 86 : 2160
66 1 90 34 : 2160
67 1 34 85 : 1712
67 1 34 86 : 1712
67 1 90 34 : 1640
1 34 85 76 : 1680
1 34 86 76 : 1680
1 34 86 85 : 3890
1 90 34 85 : 3808
1 94 34 85 : 1768
1 90 34 86 : 3800
1 94 34 86 : 1760
1 94 90 34 : 1768
48 1 36 38 : 1728
1 36 53 38 : 1728
1 58 36 38 : 1760
1 36 85 38 : 2112
1 36 86 38 : 2112
1 90 36 38 : 2112
1 94 36 38 : 1760
1 56 36 39 : 1656
1 36 39 85 : 1692
1 36 86 39 : 1692
48 1 36 53 : 1728
48 1 58 36 : 1728
48 1 36 85 : 1728
48 1 36 86 : 1728
48 1 90 36 : 1728
48 1 94 36 : 1728
1 52 36 85 : 1788
1 52 36 86 : 1788
1 90 52 36 : 1680
1 58 36 53 : 1728
1 36 53 85 : 2016
1 36 53 86 : 2016
1 90 36 53 : 2016
1 94 36 53 : 1728
1 56 36 85 : 1752
1 56 36 86 : 1752
1 56 90 36 : 1680
1 58 36 85 : 1760
1 58 36 86 : 1760
1 58 90 36 : 1760
1 94 58 36 : 1760
66 1 36 61 : 1728
1 36 61 85 : 2228
1 36 86 61 : 2228
1 90 36 61 : 2192
66 1 36 85 : 2160
66 1 36 86 : 2160
66 1 90 36 : 2160
1 36 86 85 : 3804
1 90 36 85 : 3696
1 94 36 85 : 1760
1 90 36 86 : 3696
1 94 36 86 : 1760
1 94 90 36 : 1760
48 1 53 38 : 1728
48 1 58 38 : 1728
48 1 85 38 : 1728
48 1 86 38 : 1728
48 1 90 38 : 1728
48 1 94 38 : 1728
1 58 53 38 : 1728
1 53 85 38 : 1728
1 53 86 38 : 1728
1 90 53 38 : 1728
1 94 53 38 : 1728
1 58 85 38 : 1760
1 58 86 38 : 1760
1 58 90 38 : 1760
1 94 58 38 : 1760
1 86 85 38 : 2216
1 90 85 38 : 2224
1 94 85 38 : 1768
1 90 86 38 : 2216
1 94 86 38 : 1760
1 94 90 38 : 1768
1 56 39 85 : 1656
1 56 86 39 : 1656
1 86 39 85 : 1692
48 1 58 53 : 1728
48 1 53 85 : 1728
48 1 53 86 : 1728
48 1 90 53 : 1728
48 1 94 53 : 1728
48 1 58 85 : 1728
48 1 58 86 : 1728
48 1 58 90 : 1728
48 1 94 58 : 1728
48 1 86 85 : 1728
48 1 90 85 : 1728
48 1 94 85 : 1728
48 1 90 86 : 1728
48 1 94 86 : 1728
48 1 94 90 : 1728
1 52 86 85 : 1892
1 90 52 85 : 1792
1 90 52 86 : 1784
1 58 53 85 : 1728
1 58 53 86 : 1728
1 58 90 53 : 1728
1 94 58 53 : 1728
1 53 86 85 : 2016
1 90 53 85 : 2016
1 94 53 85 : 1728
1 90 53 86 : 2016
1 94 53 86 : 1728
1 94 90 53 : 1728
1 56 86 85 : 1856
1 56 90 85 : 1784
1 56 90 86 : 1784
1 58 86 85 : 1760
1 58 90 85 : 1760
1 94 58 85 : 1760
1 58 90 86 : 1760
1 94 58 86 : 1760
1 94 58 90 : 1760
66 1 61 85 : 1728
66 1 86 61 : 1728
66 1 90 61 : 1728
1 86 61 85 : 2228
1 90 61 85 : 2192
1 90 86 61 : 2192
66 1 86 85 : 2160
66 1 90 85 : 2160
66 1 90 86 : 2160
67 1 86 85 : 1712
67 1 90 85 : 1640
67 1 90 86 : 1640
1 86 85 76 : 1680
1 90 86 85 : 3800
1 94 86 85 : 1760
1 94 90 85 : 1768
1 94 90 86 : 1760
10 110 36 34 : 1768
10 110 34 85 : 1792
10 110 34 86 : 1792
10 110 90 34 : 1748
10 110 36 85 : 1768
10 110 36 86 : 1768
10 110 90 36 : 1724
10 110 86 85 : 1792
10 110 90 85 : 1748
10 110 90 86 : 1748
10 24 34 85 : 1634
10 24 34 86 : 1626
10 24 86 85 : 1644
10 36 34 39 : 2134
10 36 53 34 : 1728
10 59 36 34 : 2068
10 36 63 34 : 1828
10 36 34 85 : 3190
10 36 34 86 : 3190
10 90 36 34 : 3016
10 34 39 85 : 2134
10 34 86 39 : 2134
10 90 34 39 : 1960
10 53 34 85 : 1728
10 53 34 86 : 1728
10 90 53 34 : 1728
10 59 34 85 : 2084
10 59 34 86 : 2084
10 59 90 34 : 1936
10 63 34 85 : 1844
10 63 34 86 : 1844
10 90 63 34 : 1696
10 34 86 85 : 3218
10 90 34 85 : 3052
10 90 34 86 : 3044
10 36 39 85 : 2152
10 36 86 39 : 2152
10 90 36 39 : 1960
10 36 53 85 : 1728
10 36 53 86 : 1728
10 90 36 53 : 1728
10 59 36 85 : 2068
10 59 36 86 : 2068
10 59 90 36 : 1920
10 36 63 85 : 1828
10 36 63 86 : 1828
10 90 36 63 : 1680
10 36 86 85 : 3208
10 90 36 85 : 3016
10 90 36 86 : 3016
10 86 39 85 : 2152
10 90 39 85 : 1960
10 90 86 39 : 1960
10 53 86 85 : 1728
10 90 53 85 : 1728
10 90 53 86 : 1728
10 59 86 85 : 2084
10 59 90 85 : 1936
10 59 90 86 : 1936
10 63 86 85 : 1844
10 90 63 85 : 1696
10 90 63 86 : 1696
10 90 86 85 : 3044
36 34 11 85 : 1672
36 34 86 11 : 1672
90 36 34 11 : 1672
34 39 11 85 : 2040
34 86 39 11 : 2040
90 34 39 11 : 1896
56 34 11 85 : 1680
56 34 86 11 : 1680
56 90 34 11 : 1680
34 86 11 85 : 2320
90 34 11 85 : 2176
90 34 86 11 : 2176
36 86 11 85 : 1672
90 36 11 85 : 1672
90 36 86 11 : 1672
86 39 11 85 : 2040
90 39 11 85 : 1896
90 86 39 11 : 1896
56 86 11 85 : 1680
56 90 11 85 : 1680
56 90 86 11 : 1680
90 86 11 85 : 2176
36 34 13 85 : 1806
36 34 86 13 : 1806
90 36 34 13 : 1728
53 34 13 85 : 1696
53 34 86 13 : 1696
90 53 34 13 : 1696
34 86 13 85 : 2086
90 34 13 85 : 2008
90 34 86 13 : 2008
36 86 13 85 : 1812
90 36 13 85 : 1920
90 36 86 13 : 1728
53 86 13 85 : 1696
90 53 13 85 : 1696
90 53 86 13 : 1696
90 86 13 85 : 2008
34 16 39 85 : 1728
34 16 86 39 : 1728
34 16 86 85 : 1840
90 34 16 85 : 1688
90 34 16 86 : 1688
16 86 39 85 : 1728
90 16 86 85 : 1688
2 23 34 28 : 1952
2 36 23 28 : 1952
2 23 39 28 : 1952
2 23 53 28 : 1728
2 56 23 28 : 1760
2 59 23 28 : 1952
2 23 63 28 : 1952
2 23 28 85 : 1952
2 23 86 28 : 1952
2 90 23 28 : 1728
2 93 23 28 : 1760
2 36 23 34 : 2656
2 23 34 39 : 2656
2 23 53 34 : 1824
2 56 23 34 : 1856
2 59 23 34 : 2752
2 23 63 34 : 2560
2 23 34 85 : 2752
2 23 34 86 : 2752
2 90 23 34 : 2528
2 93 23 34 : 2560
2 36 23 39 : 2656
2 36 23 53 : 1728
2 56 36 23 : 1760
2 59 36 23 : 2656
2 36 23 63 : 2464
2 36 23 85 : 2656
2 36 23 86 : 2656
2 90 36 23 : 2432
2 93 36 23 : 2464
2 23 53 39 : 1728
2 56 23 39 : 1760
2 59 23 39 : 2656
2 23 63 39 : 2464
2 23 39 85 : 2656
2 23 86 39 : 2656
2 90 23 39 : 2432
2 93 23 39 : 2464
2 56 23 53 : 1824
2 59 23 53 : 1824
2 23 53 63 : 1824
2 23 53 85 : 1824
2 23 53 86 : 1824
2 90 23 53 : 1824
2 93 23 53 : 1824
2 59 56 23 : 1856
2 56 23 63 : 1856
2 56 23 85 : 1856
2 56 23 86 : 1856
2 56 90 23 : 1824
2 93 56 23 : 1856
2 59 23 63 : 2560
2 59 23 85 : 2752
2 59 23 86 : 2752
2 59 90 23 : 2528
2 59 93 23 : 2560
2 23 63 85 : 2560
2 23 63 86 : 2560
2 90 23 63 : 2336
2 93 23 63 : 2368
2 23 86 85 : 2752
2 90 23 85 : 2528
2 93 23 85 : 2560
2 90 23 86 : 2528
2 93 23 86 : 2560
2 93 90 23 : 2528
2 36 34 28 : 2112
2 34 39 28 : 3024
2 53 34 28 : 2496
2 56 34 28 : 1824
2 59 34 28 : 2648
2 63 34 28 : 2600
67 2 34 28 : 1952
2 34 28 76 : 1904
2 34 28 85 : 3216
2 34 86 28 : 3216
2 90 34 28 : 2688
2 93 34 28 : 2160
2 36 39 28 : 2160
2 36 53 28 : 1728
2 56 36 28 : 1776
2 59 36 28 : 2288
2 36 63 28 : 2240
2 36 28 85 : 2304
2 36 86 28 : 2112
2 90 36 28 : 2064
2 93 36 28 : 2064
2 53 39 28 : 2496
2 56 39 28 : 1776
2 59 39 28 : 2672
2 63 39 28 : 2672
67 2 39 28 : 1760
2 39 28 76 : 1760
2 39 28 85 : 3216
2 86 39 28 : 3024
2 90 39 28 : 2688
2 93 39 28 : 2256
2 56 53 28 : 1728
2 59 53 28 : 2112
2 53 63 28 : 2112
2 53 28 85 : 2496
2 53 86 28 : 2496
2 90 53 28 : 2496
2 93 53 28 : 1728
2 59 56 28 : 1784
2 56 63 28 : 1784
2 56 28 85 : 1824
2 56 86 28 : 1824
2 56 90 28 : 1776
2 93 56 28 : 1776
2 59 63 28 : 2516
2 59 28 85 : 2840
2 59 86 28 : 2648
2 59 90 28 : 2472
2 59 93 28 : 2192
2 63 28 85 : 2792
2 63 86 28 : 2600
2 90 63 28 : 2424
2 93 63 28 : 2192
67 2 28 85 : 1952
67 2 86 28 : 1952
2 28 85 76 : 1904
2 86 28 76 : 1904
2 86 28 85 : 3216
2 90 28 85 : 2880
2 93 28 85 : 2352
2 90 86 28 : 2688
2 93 86 28 : 2160
2 93 90 28 : 2016
3 2 34 39 : 1780
3 2 59 34 : 1648
3 2 34 85 : 1900
3 2 34 86 : 1900
3 2 90 34 : 1720
3 2 39 85 : 1828
3 2 86 39 : 1780
3 2 90 39 : 1648
3 2 59 85 : 1696
3 2 59 86 : 1648
3 2 86 85 : 1900
3 2 90 85 : 1768
3 2 90 86 : 1720
2 36 34 39 : 2672
2 36 53 34 : 1728
2 56 36 34 : 1776
2 59 36 34 : 2800
2 36 63 34 : 2560
2 36 34 85 : 2816
2 36 34 86 : 2816
2 90 36 34 : 2576
2 93 36 34 : 2576
2 53 34 39 : 2496
2 56 34 39 : 1776
2 59 34 39 : 3184
2 63 34 39 : 2992
67 2 34 39 : 2464
2 34 39 76 : 2464
2 34 39 85 : 3728
2 34 86 39 : 3728
2 90 34 39 : 3200
2 93 34 39 : 2768
2 56 53 34 : 1824
2 59 53 34 : 2208
2 53 63 34 : 2208
2 53 34 85 : 2592
2 53 34 86 : 2592
2 90 53 34 : 2592
2 93 53 34 : 1824
2 59 56 34 : 1880
2 56 63 34 : 1880
2 56 34 85 : 1920
2 56 34 86 : 1920
2 56 90 34 : 1872
2 93 56 34 : 1872
2 59 63 34 : 2932
67 2 59 34 : 2200
2 59 34 76 : 2176
2 59 34 85 : 3448
2 59 34 86 : 3448
2 59 90 34 : 3080
2 59 93 34 : 2800
67 2 63 34 : 1960
2 63 34 76 : 1936
2 63 34 85 : 3208
2 63 34 86 : 3208
2 90 63 34 : 2840
2 93 63 34 : 2608
67 2 34 76 : 2272
67 2 34 85 : 2752
67 2 34 86 : 2752
67 2 90 34 : 2336
67 2 93 34 : 1792
2 34 85 76 : 2704
2 34 86 76 : 2704
2 90 34 76 : 2288
2 93 34 76 : 1792
2 34 86 85 : 4016
2 90 34 85 : 3488
2 93 34 85 : 2960
98 2 34 85 : 1648
2 34 99 85 : 1696
2 90 34 86 : 3488
2 93 34 86 : 2960
98 2 34 86 : 1648
2 34 99 86 : 1696
2 93 90 34 : 2624
98 2 90 34 : 1648
2 90 34 99 : 1696
2 36 53 39 : 1728
2 56 36 39 : 1776
2 59 36 39 : 2848
2 36 63 39 : 2656
2 36 39 85 : 2864
2 36 86 39 : 2672
2 90 36 39 : 2624
2 93 36 39 : 2672
2 56 36 53 : 1728
2 59 36 53 : 1728
2 36 53 63 : 1728
2 36 53 85 : 1728
2 36 53 86 : 1728
2 90 36 53 : 1728
2 93 36 53 : 1728
2 59 56 36 : 1760
2 56 36 63 : 1760
2 56 36 85 : 1776
2 56 36 86 : 1776
2 56 90 36 : 1728
2 93 56 36 : 1776
2 59 36 63 : 2752
2 59 36 85 : 2992
2 59 36 86 : 2800
2 59 90 36 : 2768
2 59 93 36 : 2752
2 36 63 85 : 2752
2 36 63 86 : 2560
2 90 36 63 : 2528
2 93 36 63 : 2560
2 36 86 85 : 2816
2 90 36 85 : 2768
2 93 36 85 : 2768
2 90 36 86 : 2576
2 93 36 86 : 2576
2 93 90 36 : 2720
2 56 53 39 : 1728
2 59 53 39 : 2112
2 53 63 39 : 2112
2 53 39 85 : 2496
2 53 86 39 : 2496
2 90 53 39 : 2496
2 93 53 39 : 1728
2 59 56 39 : 1760
2 56 63 39 : 1760
2 56 39 85 : 1776
2 56 86 39 : 1776
2 56 90 39 : 1728
2 93 56 39 : 1776
2 59 63 39 : 2920
67 2 59 39 : 1936
2 59 39 76 : 1936
2 59 39 85 : 3376
2 59 86 39 : 3184
2 59 90 39 : 3008
2 59 93 39 : 2800
67 2 63 39 : 1744
2 63 39 76 : 1744
2 63 39 85 : 3184
2 63 86 39 : 2992
2 90 63 39 : 2816
2 93 63 39 : 2608
67 2 39 76 : 2032
67 2 39 85 : 2464
67 2 86 39 : 2464
67 2 90 39 : 2048
2 39 85 76 : 2464
2 86 39 76 : 2464
2 90 39 76 : 2048
2 86 39 85 : 3728
2 90 39 85 : 3392
2 93 39 85 : 2960
2 99 39 85 : 1648
2 90 86 39 : 3200
2 93 86 39 : 2768
2 93 90 39 : 2624
2 90 99 39 : 1648
2 59 56 53 : 1824
2 56 53 63 : 1824
2 56 53 85 : 1824
2 56 53 86 : 1824
2 56 90 53 : 1824
2 93 56 53 : 1824
2 59 53 63 : 2016
2 59 53 85 : 2208
2 59 53 86 : 2208
2 59 90 53 : 2208
2 59 93 53 : 1824
2 53 63 85 : 2208
2 53 63 86 : 2208
2 90 53 63 : 2208
2 93 53 63 : 1824
2 53 86 85 : 2592
2 90 53 85 : 2592
2 93 53 85 : 1824
2 90 53 86 : 2592
2 93 53 86 : 1824
2 93 90 53 : 1824
2 59 56 63 : 1868
2 59 56 85 : 1880
2 59 56 86 : 1880
2 59 56 90 : 1848
2 59 93 56 : 1856
2 56 63 85 : 1880
2 56 63 86 : 1880
2 56 90 63 : 1848
2 93 56 63 : 1856
2 56 86 85 : 1920
2 56 90 85 : 1872
2 93 56 85 : 1872
2 56 90 86 : 1872
2 93 56 86 : 1872
2 93 56 90 : 1824
67 2 59 63 : 1684
2 59 63 76 : 1672
2 59 63 85 : 3124
2 59 63 86 : 2932
2 59 90 63 : 2828
2 59 93 63 : 2728
67 2 59 76 : 1744
67 2 59 85 : 2200
67 2 59 86 : 2200
67 2 59 90 : 1928
67 2 59 93 : 1648
2 59 85 76 : 2176
2 59 86 76 : 2176
2 59 90 76 : 1904
2 59 93 76 : 1648
2 59 86 85 : 3448
2 59 90 85 : 3272
2 59 93 85 : 2992
2 59 90 86 : 3080
2 59 93 86 : 2800
2 59 93 90 : 2816
67 2 63 85 : 1960
67 2 63 86 : 1960
67 2 90 63 : 1688
2 63 85 76 : 1936
2 63 86 76 : 1936
2 90 63 76 : 1664
2 63 86 85 : 3208
2 90 63 85 : 3032
2 93 63 85 : 2800
2 90 63 86 : 2840
2 93 63 86 : 2608
2 93 90 63 : 2624
67 2 85 76 : 2272
67 2 86 76 : 2272
67 2 90 76 : 1904
67 2 86 85 : 2752
67 2 90 85 : 2336
67 2 93 85 : 1792
67 2 90 86 : 2336
67 2 93 86 : 1792
2 86 85 76 : 2704
2 90 85 76 : 2288
2 93 85 76 : 1792
2 90 86 76 : 2288
2 93 86 76 : 1792
2 90 86 85 : 3488
2 93 86 85 : 2960
98 2 86 85 : 1648
2 99 86 85 : 1696
2 93 90 85 : 2816
98 2 90 85 : 1648
2 90 99 85 : 1744
2 93 90 86 : 2624
98 2 90 86 : 1648
2 90 99 86 : 1696
36 23 34 28 : 2024
23 34 39 28 : 2024
23 53 34 28 : 1728
56 23 34 28 : 1840
59 23 34 28 : 2032
23 63 34 28 : 2032
23 34 28 85 : 2032
23 34 86 28 : 2032
90 23 34 28 : 1736
93 23 34 28 : 1840
36 23 39 28 : 2024
36 23 53 28 : 1728
56 36 23 28 : 1832
59 36 23 28 : 2024
36 23 63 28 : 2024
36 23 28 85 : 2024
36 23 86 28 : 2024
90 36 23 28 : 1728
93 36 23 28 : 1832
23 53 39 28 : 1728
56 23 39 28 : 1832
59 23 39 28 : 2024
23 63 39 28 : 2024
23 39 28 85 : 2024
23 86 39 28 : 2024
90 23 39 28 : 1728
93 23 39 28 : 1832
56 23 53 28 : 1728
59 23 53 28 : 1728
23 53 63 28 : 1728
23 53 28 85 : 1728
23 53 86 28 : 1728
90 23 53 28 : 1728
93 23 53 28 : 1728
59 56 23 28 : 1840
56 23 63 28 : 1840
56 23 28 85 : 1840
56 23 86 28 : 1840
56 90 23 28 : 1736
93 56 23 28 : 1840
59 23 63 28 : 2032
59 23 28 85 : 2032
59 23 86 28 : 2032
59 90 23 28 : 1736
59 93 23 28 : 1840
23 63 28 85 : 2032
23 63 86 28 : 2032
90 23 63 28 : 1736
93 23 63 28 : 1840
23 86 28 85 : 2032
90 23 28 85 : 1736
93 23 28 85 : 1840
90 23 86 28 : 1736
93 23 86 28 : 1840
93 90 23 28 : 1736
36 23 34 39 : 3016
