1 : 3916
10 : 3244
102 : 2388
11 : 2321
110 : 4040
114 : 2148
116 : 3148
13 : 2284
2 : 4208
23 : 3376
24 : 4748
28 : 3528
29 : 2160
3 : 3656
34 : 7914
36 : 6812
38 : 2512
39 : 5612
52 : 3516
53 : 4608
56 : 3776
58 : 2480
59 : 5176
6 : 3152
61 : 2372
63 : 4936
66 : 2304
67 : 4464
76 : 4384
85 : 8124
86 : 7924
9 : 2556
90 : 7488
93 : 3968
94 : 2776
28 34 59 85 86 93 : 2080
28 34 63 85 86 90 : 2240
28 34 63 85 86 93 : 2080
28 36 39 59 63 85 : 2216
28 36 59 63 85 86 : 2120
28 36 59 63 85 93 : 2120
28 39 53 59 85 86 : 2112
28 39 53 59 85 90 : 2112
28 39 53 59 86 90 : 2112
28 39 53 63 85 86 : 2112
28 39 53 63 85 90 : 2112
28 39 53 63 86 90 : 2112
28 39 53 85 86 90 : 2496
28 39 59 63 85 86 : 2288
28 39 59 63 85 90 : 2112
28 39 59 63 85 93 : 2096
28 39 59 85 86 90 : 2112
28 39 63 85 86 90 : 2112
28 53 59 85 86 90 : 2112
28 53 63 85 86 90 : 2112
28 59 63 85 86 90 : 2036
29 34 36 85 86 90 : 2160
3 34 36 39 85 86 : 2098
3 34 36 85 86 90 : 2872
3 34 39 85 86 90 : 2392
3 34 59 85 86 90 : 2200
3 34 63 85 86 90 : 2080
34 36 38 85 86 90 : 2256
34 36 39 52 85 86 : 2330
34 36 39 56 85 86 : 3432
34 36 39 56 85 90 : 3312
34 36 39 56 85 93 : 2136
34 36 39 56 86 90 : 3312
34 36 39 56 86 93 : 2136
34 36 39 59 63 85 : 2608
34 36 39 59 63 86 : 2608
34 36 39 59 63 90 : 2312
34 36 39 59 63 93 : 2416
34 36 39 59 85 86 : 2872
34 36 39 59 85 90 : 2576
34 36 39 59 85 93 : 2680
34 36 39 59 86 90 : 2576
34 36 39 59 86 93 : 2680
34 36 39 59 90 93 : 2576
34 36 39 63 85 86 : 2680
34 36 39 63 85 90 : 2384
34 36 39 63 85 93 : 2488
34 36 39 63 86 90 : 2384
34 36 39 63 86 93 : 2488
34 36 39 63 90 93 : 2384
34 36 39 85 86 90 : 4016
34 36 39 85 86 93 : 2840
34 36 39 85 90 93 : 2720
34 36 39 86 90 93 : 2720
34 36 52 85 86 90 : 2528
34 36 53 59 63 85 : 2232
34 36 53 59 63 86 : 2232
34 36 53 59 63 90 : 2232
34 36 53 59 85 86 : 2736
34 36 53 59 85 90 : 2736
34 36 53 59 86 90 : 2736
34 36 53 63 85 86 : 2736
34 36 53 63 85 90 : 2736
34 36 53 63 86 90 : 2736
34 36 53 85 86 90 : 3744
34 36 56 59 85 86 : 2072
34 36 56 59 85 93 : 2072
34 36 56 59 86 93 : 2072
34 36 56 63 85 86 : 2072
34 36 56 63 85 93 : 2072
34 36 56 63 86 93 : 2072
34 36 56 85 86 90 : 3408
34 36 56 85 86 93 : 2232
34 36 56 85 90 93 : 2112
34 36 56 86 90 93 : 2112
34 36 59 63 85 86 : 3488
34 36 59 63 85 90 : 3192
34 36 59 63 85 93 : 2864
34 36 59 63 86 90 : 3192
34 36 59 63 86 93 : 2864
34 36 59 63 90 93 : 2760
34 36 59 67 85 86 : 2552
34 36 59 67 85 90 : 2352
34 36 59 67 86 90 : 2352
34 36 59 76 85 86 : 2552
34 36 59 76 85 90 : 2352
34 36 59 76 86 90 : 2352
34 36 59 85 86 90 : 3936
34 36 59 85 86 93 : 3128
34 36 59 85 90 93 : 3024
34 36 59 86 90 93 : 3024
34 36 61 85 86 90 : 2192
34 36 63 67 85 86 : 2312
34 36 63 67 85 90 : 2112
34 36 63 67 86 90 : 2112
34 36 63 76 85 86 : 2312
34 36 63 76 85 90 : 2112
34 36 63 76 86 90 : 2112
34 36 63 85 86 90 : 3696
34 36 63 85 86 93 : 2936
34 36 63 85 90 93 : 2832
34 36 63 86 90 93 : 2832
34 36 66 85 86 90 : 2160
34 36 67 76 85 86 : 2264
34 36 67 76 85 90 : 2112
34 36 67 76 86 90 : 2112
34 36 67 85 86 90 : 2960
34 36 67 85 86 93 : 2120
34 36 76 85 86 90 : 2928
34 36 76 85 86 93 : 2120
34 36 85 86 90 93 : 3168
34 39 53 59 85 86 : 2256
34 39 53 59 85 90 : 2256
34 39 53 59 86 90 : 2256
34 39 53 63 85 86 : 2256
34 39 53 63 85 90 : 2256
34 39 53 63 86 90 : 2256
34 39 53 85 86 90 : 2784
34 39 56 85 86 90 : 3312
34 39 56 85 86 93 : 2136
34 39 59 63 85 86 : 2872
34 39 59 63 85 90 : 2504
34 39 59 63 85 93 : 2488
34 39 59 63 86 90 : 2504
34 39 59 63 86 93 : 2488
34 39 59 63 90 93 : 2312
34 39 59 67 85 86 : 2152
34 39 59 76 85 86 : 2152
34 39 59 85 86 90 : 2960
34 39 59 85 86 93 : 2824
34 39 59 85 90 93 : 2576
34 39 59 86 90 93 : 2576
34 39 63 85 86 90 : 2768
34 39 63 85 86 93 : 2632
34 39 63 85 90 93 : 2384
34 39 63 86 90 93 : 2384
34 39 67 76 85 86 : 2392
34 39 67 85 86 90 : 2336
34 39 76 85 86 90 : 2336
34 39 85 86 90 93 : 2720
34 53 56 85 86 90 : 2112
34 53 56 85 86 93 : 2112
34 53 56 85 90 93 : 2112
34 53 56 86 90 93 : 2112
34 53 59 63 85 86 : 2520
34 53 59 63 85 90 : 2520
34 53 59 63 86 90 : 2520
34 53 59 85 86 90 : 3216
34 53 63 85 86 90 : 3216
34 53 67 85 86 90 : 2592
34 53 76 85 86 90 : 2592
34 53 85 86 90 93 : 2112
34 53 85 86 90 94 : 2496
34 56 59 63 85 86 : 2212
34 56 59 63 85 90 : 2108
34 56 59 63 85 93 : 2200
34 56 59 63 86 90 : 2108
34 56 59 63 86 93 : 2200
34 56 59 63 90 93 : 2096
34 56 59 85 86 90 : 2192
34 56 59 85 86 93 : 2272
34 56 59 85 90 93 : 2168
34 56 59 86 90 93 : 2168
34 56 63 85 86 90 : 2192
34 56 63 85 86 93 : 2272
34 56 63 85 90 93 : 2168
34 56 63 86 90 93 : 2168
34 56 85 86 90 93 : 2312
34 59 63 67 85 86 : 2500
34 59 63 67 85 90 : 2228
34 59 63 67 86 90 : 2228
34 59 63 76 85 86 : 2488
34 59 63 76 85 90 : 2216
34 59 63 76 86 90 : 2216
34 59 63 85 86 90 : 3596
34 59 63 85 86 93 : 3136
34 59 63 85 90 93 : 2960
34 59 63 86 90 93 : 2960
34 59 67 76 85 86 : 2632
34 59 67 76 85 90 : 2336
34 59 67 76 86 90 : 2336
34 59 67 85 86 90 : 2960
34 59 67 85 86 93 : 2320
34 59 67 85 90 93 : 2072
34 59 67 86 90 93 : 2072
34 59 76 85 86 90 : 2936
34 59 76 85 86 93 : 2320
34 59 76 85 90 93 : 2072
34 59 76 86 90 93 : 2072
34 59 85 86 90 93 : 3224
34 63 67 76 85 86 : 2392
34 63 67 76 85 90 : 2096
34 63 67 76 86 90 : 2096
34 63 67 85 86 90 : 2720
34 63 67 85 86 93 : 2128
34 63 76 85 86 90 : 2696
34 63 76 85 86 93 : 2128
34 63 85 86 90 93 : 3032
34 67 76 85 86 90 : 3080
34 67 76 85 86 93 : 2224
34 67 85 86 90 93 : 2216
34 76 85 86 90 93 : 2216
36 39 56 85 86 90 : 3312
36 39 56 85 86 93 : 2136
36 39 59 63 85 86 : 2608
36 39 59 63 85 90 : 2504
36 39 59 63 85 93 : 2608
36 39 59 63 86 90 : 2312
36 39 59 63 86 93 : 2416
36 39 59 63 90 93 : 2504
36 39 59 85 86 90 : 2576
36 39 59 85 86 93 : 2680
36 39 59 85 90 93 : 2768
36 39 59 86 90 93 : 2576
36 39 63 85 86 90 : 2384
36 39 63 85 86 93 : 2488
36 39 63 85 90 93 : 2576
36 39 63 86 90 93 : 2384
36 39 85 86 90 93 : 2720
36 53 59 63 85 86 : 2232
36 53 59 63 85 90 : 2232
36 53 59 63 86 90 : 2232
36 53 59 85 86 90 : 2736
36 53 63 85 86 90 : 2736
36 56 59 85 86 93 : 2072
36 56 63 85 86 93 : 2072
36 56 85 86 90 93 : 2112
36 59 63 85 86 90 : 3192
36 59 63 85 86 93 : 2864
36 59 63 85 90 93 : 2952
36 59 63 86 90 93 : 2760
36 59 67 85 86 90 : 2352
36 59 76 85 86 90 : 2352
36 59 85 86 90 93 : 3024
36 63 67 85 86 90 : 2112
36 63 76 85 86 90 : 2112
36 63 85 86 90 93 : 2832
36 67 76 85 86 90 : 2112
39 53 59 85 86 90 : 2256
39 53 63 85 86 90 : 2256
39 59 63 85 86 90 : 2504
39 59 63 85 86 93 : 2488
39 59 63 85 90 93 : 2504
39 59 63 86 90 93 : 2312
39 59 85 86 90 93 : 2576
39 63 85 86 90 93 : 2384
53 56 85 86 90 93 : 2112
53 59 63 85 86 90 : 2520
56 59 63 85 86 90 : 2108
56 59 63 85 86 93 : 2200
56 59 63 85 90 93 : 2096
56 59 63 86 90 93 : 2096
56 59 85 86 90 93 : 2168
56 63 85 86 90 93 : 2168
59 63 67 85 86 90 : 2228
59 63 76 85 86 90 : 2216
59 63 85 86 90 93 : 2960
59 67 76 85 86 90 : 2336
59 67 85 86 90 93 : 2072
59 76 85 86 90 93 : 2072
63 67 76 85 86 90 : 2096
1 110 24 34 36 85 86 : 2456
1 110 24 34 36 85 90 : 2456
1 110 24 34 36 86 90 : 2456
1 110 24 34 85 86 90 : 2504
1 110 24 36 85 86 90 : 2456
1 110 34 36 85 86 90 : 2728
1 24 34 36 61 85 86 : 2210
1 24 34 36 61 85 90 : 2192
1 24 34 36 61 86 90 : 2192
1 24 34 36 66 85 86 : 2160
1 24 34 36 66 85 90 : 2160
1 24 34 36 66 86 90 : 2160
1 24 34 36 85 86 90 : 3152
1 24 34 61 85 86 90 : 2192
1 24 34 66 85 86 90 : 2160
1 24 36 61 85 86 90 : 2192
1 24 36 66 85 86 90 : 2160
1 29 34 36 85 86 90 : 2160
1 34 36 38 85 86 90 : 2112
1 34 36 61 85 86 90 : 2192
1 34 36 66 85 86 90 : 2160
2 23 34 36 39 59 63 : 2464
2 23 34 36 39 59 85 : 2656
2 23 34 36 39 59 86 : 2656
2 23 34 36 39 59 90 : 2432
2 23 34 36 39 59 93 : 2464
2 23 34 36 39 63 85 : 2464
2 23 34 36 39 63 86 : 2464
2 23 34 36 39 63 90 : 2240
2 23 34 36 39 63 93 : 2272
2 23 34 36 39 85 86 : 2656
2 23 34 36 39 85 90 : 2432
2 23 34 36 39 85 93 : 2464
2 23 34 36 39 86 90 : 2432
2 23 34 36 39 86 93 : 2464
2 23 34 36 39 90 93 : 2432
2 23 34 36 59 63 85 : 2464
2 23 34 36 59 63 86 : 2464
2 23 34 36 59 63 90 : 2240
2 23 34 36 59 63 93 : 2272
2 23 34 36 59 85 86 : 2656
2 23 34 36 59 85 90 : 2432
2 23 34 36 59 85 93 : 2464
2 23 34 36 59 86 90 : 2432
2 23 34 36 59 86 93 : 2464
2 23 34 36 59 90 93 : 2432
2 23 34 36 63 85 86 : 2464
2 23 34 36 63 85 90 : 2240
2 23 34 36 63 85 93 : 2272
2 23 34 36 63 86 90 : 2240
2 23 34 36 63 86 93 : 2272
2 23 34 36 63 90 93 : 2240
2 23 34 36 85 86 90 : 2432
2 23 34 36 85 86 93 : 2464
2 23 34 36 85 90 93 : 2432
2 23 34 36 86 90 93 : 2432
2 23 34 39 59 63 85 : 2464
2 23 34 39 59 63 86 : 2464
2 23 34 39 59 63 90 : 2240
2 23 34 39 59 63 93 : 2272
2 23 34 39 59 85 86 : 2656
2 23 34 39 59 85 90 : 2432
2 23 34 39 59 85 93 : 2464
2 23 34 39 59 86 90 : 2432
2 23 34 39 59 86 93 : 2464
2 23 34 39 59 90 93 : 2432
2 23 34 39 63 85 86 : 2464
2 23 34 39 63 85 90 : 2240
2 23 34 39 63 85 93 : 2272
2 23 34 39 63 86 90 : 2240
2 23 34 39 63 86 93 : 2272
2 23 34 39 63 90 93 : 2240
2 23 34 39 85 86 90 : 2432
2 23 34 39 85 86 93 : 2464
2 23 34 39 85 90 93 : 2432
2 23 34 39 86 90 93 : 2432
2 23 34 59 63 85 86 : 2560
2 23 34 59 63 85 90 : 2336
2 23 34 59 63 85 93 : 2368
2 23 34 59 63 86 90 : 2336
2 23 34 59 63 86 93 : 2368
2 23 34 59 63 90 93 : 2336
2 23 34 59 85 86 90 : 2528
2 23 34 59 85 86 93 : 2560
2 23 34 59 85 90 93 : 2528
2 23 34 59 86 90 93 : 2528
2 23 34 63 85 86 90 : 2336
2 23 34 63 85 86 93 : 2368
2 23 34 63 85 90 93 : 2336
2 23 34 63 86 90 93 : 2336
2 23 34 85 86 90 93 : 2528
2 23 36 39 59 63 85 : 2464
2 23 36 39 59 63 86 : 2464
2 23 36 39 59 63 90 : 2240
2 23 36 39 59 63 93 : 2272
2 23 36 39 59 85 86 : 2656
2 23 36 39 59 85 90 : 2432
2 23 36 39 59 85 93 : 2464
2 23 36 39 59 86 90 : 2432
2 23 36 39 59 86 93 : 2464
2 23 36 39 59 90 93 : 2432
2 23 36 39 63 85 86 : 2464
2 23 36 39 63 85 90 : 2240
2 23 36 39 63 85 93 : 2272
2 23 36 39 63 86 90 : 2240
2 23 36 39 63 86 93 : 2272
2 23 36 39 63 90 93 : 2240
2 23 36 39 85 86 90 : 2432
2 23 36 39 85 86 93 : 2464
2 23 36 39 85 90 93 : 2432
2 23 36 39 86 90 93 : 2432
2 23 36 59 63 85 86 : 2464
2 23 36 59 63 85 90 : 2240
2 23 36 59 63 85 93 : 2272
2 23 36 59 63 86 90 : 2240
2 23 36 59 63 86 93 : 2272
2 23 36 59 63 90 93 : 2240
2 23 36 59 85 86 90 : 2432
2 23 36 59 85 86 93 : 2464
2 23 36 59 85 90 93 : 2432
2 23 36 59 86 90 93 : 2432
2 23 36 63 85 86 90 : 2240
2 23 36 63 85 86 93 : 2272
2 23 36 63 85 90 93 : 2240
2 23 36 63 86 90 93 : 2240
2 23 36 85 86 90 93 : 2432
2 23 39 59 63 85 86 : 2464
2 23 39 59 63 85 90 : 2240
2 23 39 59 63 85 93 : 2272
2 23 39 59 63 86 90 : 2240
2 23 39 59 63 86 93 : 2272
2 23 39 59 63 90 93 : 2240
2 23 39 59 85 86 90 : 2432
2 23 39 59 85 86 93 : 2464
2 23 39 59 85 90 93 : 2432
2 23 39 59 86 90 93 : 2432
2 23 39 63 85 86 90 : 2240
2 23 39 63 85 86 93 : 2272
2 23 39 63 85 90 93 : 2240
2 23 39 63 86 90 93 : 2240
2 23 39 85 86 90 93 : 2432
2 23 59 63 85 86 90 : 2336
2 23 59 63 85 86 93 : 2368
2 23 59 63 85 90 93 : 2336
2 23 59 63 86 90 93 : 2336
2 23 59 85 86 90 93 : 2528
2 23 63 85 86 90 93 : 2336
2 28 34 36 59 63 85 : 2048
2 28 34 36 59 63 86 : 2048
2 28 34 36 59 85 86 : 2096
2 28 34 36 63 85 86 : 2048
2 28 34 39 53 59 85 : 2112
2 28 34 39 53 59 86 : 2112
2 28 34 39 53 59 90 : 2112
2 28 34 39 53 63 85 : 2112
2 28 34 39 53 63 86 : 2112
2 28 34 39 53 63 90 : 2112
2 28 34 39 53 85 86 : 2496
2 28 34 39 53 85 90 : 2496
2 28 34 39 53 86 90 : 2496
2 28 34 39 59 63 85 : 2216
2 28 34 39 59 63 86 : 2216
2 28 34 39 59 85 86 : 2480
2 28 34 39 59 85 90 : 2112
2 28 34 39 59 86 90 : 2112
2 28 34 39 63 85 86 : 2480
2 28 34 39 63 85 90 : 2112
2 28 34 39 63 86 90 : 2112
2 28 34 39 85 86 90 : 2496
2 28 34 39 85 86 93 : 2064
2 28 34 53 59 85 86 : 2112
2 28 34 53 59 85 90 : 2112
2 28 34 53 59 86 90 : 2112
2 28 34 53 63 85 86 : 2112
2 28 34 53 63 85 90 : 2112
2 28 34 53 63 86 90 : 2112
2 28 34 53 85 86 90 : 2496
2 28 34 59 63 85 86 : 2324
2 28 34 59 85 86 90 : 2280
2 28 34 63 85 86 90 : 2232
2 28 36 39 59 63 85 : 2144
2 28 36 59 63 85 86 : 2048
2 28 36 59 63 85 93 : 2048
2 28 39 53 59 85 86 : 2112
2 28 39 53 59 85 90 : 2112
2 28 39 53 59 86 90 : 2112
2 28 39 53 63 85 86 : 2112
2 28 39 53 63 85 90 : 2112
2 28 39 53 63 86 90 : 2112
2 28 39 53 85 86 90 : 2496
2 28 39 59 63 85 86 : 2216
2 28 39 59 63 85 90 : 2112
2 28 39 59 85 86 90 : 2112
2 28 39 63 85 86 90 : 2112
2 28 53 59 85 86 90 : 2112
2 28 53 63 85 86 90 : 2112
2 34 36 39 59 63 85 : 2464
2 34 36 39 59 63 86 : 2464
2 34 36 39 59 63 90 : 2240
2 34 36 39 59 63 93 : 2272
2 34 36 39 59 85 86 : 2656
2 34 36 39 59 85 90 : 2432
2 34 36 39 59 85 93 : 2464
2 34 36 39 59 86 90 : 2432
2 34 36 39 59 86 93 : 2464
2 34 36 39 59 90 93 : 2432
2 34 36 39 63 85 86 : 2464
2 34 36 39 63 85 90 : 2240
2 34 36 39 63 85 93 : 2272
2 34 36 39 63 86 90 : 2240
2 34 36 39 63 86 93 : 2272
2 34 36 39 63 90 93 : 2240
2 34 36 39 85 86 90 : 2432
2 34 36 39 85 86 93 : 2480
2 34 36 39 85 90 93 : 2432
2 34 36 39 86 90 93 : 2432
2 34 36 59 63 85 86 : 2560
2 34 36 59 63 85 90 : 2336
2 34 36 59 63 85 93 : 2368
2 34 36 59 63 86 90 : 2336
2 34 36 59 63 86 93 : 2368
2 34 36 59 63 90 93 : 2336
2 34 36 59 85 86 90 : 2576
2 34 36 59 85 86 93 : 2560
2 34 36 59 85 90 93 : 2528
2 34 36 59 86 90 93 : 2528
2 34 36 63 85 86 90 : 2336
2 34 36 63 85 86 93 : 2368
2 34 36 63 85 90 93 : 2336
2 34 36 63 86 90 93 : 2336
2 34 36 85 86 90 93 : 2528
2 34 39 53 59 85 86 : 2112
2 34 39 53 59 85 90 : 2112
2 34 39 53 59 86 90 : 2112
2 34 39 53 63 85 86 : 2112
2 34 39 53 63 85 90 : 2112
2 34 39 53 63 86 90 : 2112
2 34 39 53 85 86 90 : 2496
2 34 39 59 63 85 86 : 2728
2 34 39 59 63 85 90 : 2432
2 34 39 59 63 85 93 : 2344
2 34 39 59 63 86 90 : 2432
2 34 39 59 63 86 93 : 2344
2 34 39 59 63 90 93 : 2240
2 34 39 59 85 86 90 : 2816
2 34 39 59 85 86 93 : 2608
2 34 39 59 85 90 93 : 2432
2 34 39 59 86 90 93 : 2432
2 34 39 63 85 86 90 : 2624
2 34 39 63 85 86 93 : 2416
2 34 39 63 85 90 93 : 2240
2 34 39 63 86 90 93 : 2240
2 34 39 67 76 85 86 : 2032
2 34 39 67 85 86 90 : 2048
2 34 39 76 85 86 90 : 2048
2 34 39 85 86 90 93 : 2432
2 34 53 59 85 86 90 : 2208
2 34 53 63 85 86 90 : 2208
2 34 59 63 85 86 90 : 2636
2 34 59 63 85 86 93 : 2536
2 34 59 63 85 90 93 : 2432
2 34 59 63 86 90 93 : 2432
2 34 59 85 86 90 93 : 2624
2 34 63 85 86 90 93 : 2432
2 36 39 59 63 85 86 : 2464
2 36 39 59 63 85 90 : 2432
2 36 39 59 63 85 93 : 2464
2 36 39 59 63 86 90 : 2240
2 36 39 59 63 86 93 : 2272
2 36 39 59 63 90 93 : 2432
2 36 39 59 85 86 90 : 2432
2 36 39 59 85 86 93 : 2464
2 36 39 59 85 90 93 : 2624
2 36 39 59 86 90 93 : 2432
2 36 39 63 85 86 90 : 2240
2 36 39 63 85 86 93 : 2272
2 36 39 63 85 90 93 : 2432
2 36 39 63 86 90 93 : 2240
2 36 39 85 86 90 93 : 2432
2 36 59 63 85 86 90 : 2336
2 36 59 63 85 86 93 : 2368
2 36 59 63 85 90 93 : 2528
2 36 59 63 86 90 93 : 2336
2 36 59 85 86 90 93 : 2528
2 36 63 85 86 90 93 : 2336
2 39 53 59 85 86 90 : 2112
2 39 53 63 85 86 90 : 2112
2 39 59 63 85 86 90 : 2432
2 39 59 63 85 86 93 : 2344
2 39 59 63 85 90 93 : 2432
2 39 59 63 86 90 93 : 2240
2 39 59 85 86 90 93 : 2432
2 39 63 85 86 90 93 : 2240
2 59 63 85 86 90 93 : 2432
23 28 34 59 63 85 86 : 2032
23 34 36 39 56 85 86 : 2120
23 34 36 39 56 85 93 : 2120
23 34 36 39 56 86 93 : 2120
23 34 36 39 59 63 85 : 2608
23 34 36 39 59 63 86 : 2608
23 34 36 39 59 63 90 : 2312
23 34 36 39 59 63 93 : 2416
23 34 36 39 59 85 86 : 2872
23 34 36 39 59 85 90 : 2576
23 34 36 39 59 85 93 : 2680
23 34 36 39 59 86 90 : 2576
23 34 36 39 59 86 93 : 2680
23 34 36 39 59 90 93 : 2576
23 34 36 39 63 85 86 : 2680
23 34 36 39 63 85 90 : 2384
23 34 36 39 63 85 93 : 2488
23 34 36 39 63 86 90 : 2384
23 34 36 39 63 86 93 : 2488
23 34 36 39 63 90 93 : 2384
23 34 36 39 85 86 90 : 2720
23 34 36 39 85 86 93 : 2824
23 34 36 39 85 90 93 : 2720
23 34 36 39 86 90 93 : 2720
23 34 36 56 85 86 93 : 2120
23 34 36 59 63 85 86 : 2864
23 34 36 59 63 85 90 : 2568
23 34 36 59 63 85 93 : 2672
23 34 36 59 63 86 90 : 2568
23 34 36 59 63 86 93 : 2672
23 34 36 59 63 90 93 : 2568
23 34 36 59 85 86 90 : 2832
23 34 36 59 85 86 93 : 2936
23 34 36 59 85 90 93 : 2832
23 34 36 59 86 90 93 : 2832
23 34 36 63 85 86 90 : 2640
23 34 36 63 85 86 93 : 2744
23 34 36 63 85 90 93 : 2640
23 34 36 63 86 90 93 : 2640
23 34 36 85 86 90 93 : 2976
23 34 39 56 85 86 93 : 2120
23 34 39 59 63 85 86 : 2608
23 34 39 59 63 85 90 : 2312
23 34 39 59 63 85 93 : 2416
23 34 39 59 63 86 90 : 2312
23 34 39 59 63 86 93 : 2416
23 34 39 59 63 90 93 : 2312
23 34 39 59 85 86 90 : 2576
23 34 39 59 85 86 93 : 2680
23 34 39 59 85 90 93 : 2576
23 34 39 59 86 90 93 : 2576
23 34 39 63 85 86 90 : 2384
23 34 39 63 85 86 93 : 2488
23 34 39 63 85 90 93 : 2384
23 34 39 63 86 90 93 : 2384
23 34 39 85 86 90 93 : 2720
23 34 53 56 85 86 90 : 2112
23 34 53 56 85 86 93 : 2112
23 34 53 56 85 90 93 : 2112
23 34 53 56 86 90 93 : 2112
23 34 53 85 86 90 93 : 2112
23 34 56 59 85 86 93 : 2080
23 34 56 63 85 86 93 : 2080
23 34 56 85 86 90 93 : 2120
23 34 59 63 85 86 90 : 2672
23 34 59 63 85 86 93 : 2776
23 34 59 63 85 90 93 : 2672
23 34 59 63 86 90 93 : 2672
23 34 59 85 86 90 93 : 2936
23 34 63 85 86 90 93 : 2744
23 36 39 56 85 86 93 : 2120
23 36 39 59 63 85 86 : 2608
23 36 39 59 63 85 90 : 2312
23 36 39 59 63 85 93 : 2416
23 36 39 59 63 86 90 : 2312
23 36 39 59 63 86 93 : 2416
23 36 39 59 63 90 93 : 2312
23 36 39 59 85 86 90 : 2576
23 36 39 59 85 86 93 : 2680
23 36 39 59 85 90 93 : 2576
23 36 39 59 86 90 93 : 2576
23 36 39 63 85 86 90 : 2384
23 36 39 63 85 86 93 : 2488
23 36 39 63 85 90 93 : 2384
23 36 39 63 86 90 93 : 2384
23 36 39 85 86 90 93 : 2720
23 36 59 63 85 86 90 : 2568
23 36 59 63 85 86 93 : 2672
23 36 59 63 85 90 93 : 2568
23 36 59 63 86 90 93 : 2568
23 36 59 85 86 90 93 : 2832
23 36 63 85 86 90 93 : 2640
23 39 59 63 85 86 90 : 2312
23 39 59 63 85 86 93 : 2416
23 39 59 63 85 90 93 : 2312
23 39 59 63 86 90 93 : 2312
23 39 59 85 86 90 93 : 2576
23 39 63 85 86 90 93 : 2384
23 53 56 85 86 90 93 : 2112
23 59 63 85 86 90 93 : 2672
24 34 36 61 85 86 90 : 2192
24 34 36 66 85 86 90 : 2160
24 34 53 85 86 90 94 : 2496
28 34 36 59 63 85 86 : 2120
28 34 39 53 59 85 86 : 2112
28 34 39 53 59 85 90 : 2112
28 34 39 53 59 86 90 : 2112
28 34 39 53 63 85 86 : 2112
28 34 39 53 63 85 90 : 2112
28 34 39 53 63 86 90 : 2112
28 34 39 53 85 86 90 : 2496
28 34 39 59 63 85 86 : 2288
28 34 39 59 85 86 90 : 2112
28 34 39 63 85 86 90 : 2112
28 34 53 59 85 86 90 : 2112
28 34 53 63 85 86 90 : 2112
28 34 59 63 85 86 90 : 2036
28 39 53 59 85 86 90 : 2112
28 39 53 63 85 86 90 : 2112
34 36 39 56 85 86 90 : 3312
34 36 39 56 85 86 93 : 2136
34 36 39 59 63 85 86 : 2608
34 36 39 59 63 85 90 : 2312
34 36 39 59 63 85 93 : 2416
34 36 39 59 63 86 90 : 2312
34 36 39 59 63 86 93 : 2416
34 36 39 59 63 90 93 : 2312
34 36 39 59 85 86 90 : 2576
34 36 39 59 85 86 93 : 2680
34 36 39 59 85 90 93 : 2576
34 36 39 59 86 90 93 : 2576
34 36 39 63 85 86 90 : 2384
34 36 39 63 85 86 93 : 2488
34 36 39 63 85 90 93 : 2384
34 36 39 63 86 90 93 : 2384
34 36 39 85 86 90 93 : 2720
34 36 53 59 63 85 86 : 2232
34 36 53 59 63 85 90 : 2232
34 36 53 59 63 86 90 : 2232
34 36 53 59 85 86 90 : 2736
34 36 53 63 85 86 90 : 2736
34 36 56 59 85 86 93 : 2072
34 36 56 63 85 86 93 : 2072
34 36 56 85 86 90 93 : 2112
34 36 59 63 85 86 90 : 3192
34 36 59 63 85 86 93 : 2864
34 36 59 63 85 90 93 : 2760
34 36 59 63 86 90 93 : 2760
34 36 59 67 85 86 90 : 2352
34 36 59 76 85 86 90 : 2352
34 36 59 85 86 90 93 : 3024
34 36 63 67 85 86 90 : 2112
34 36 63 76 85 86 90 : 2112
34 36 63 85 86 90 93 : 2832
34 36 67 76 85 86 90 : 2112
34 39 53 59 85 86 90 : 2256
34 39 53 63 85 86 90 : 2256
34 39 59 63 85 86 90 : 2504
34 39 59 63 85 86 93 : 2488
34 39 59 63 85 90 93 : 2312
34 39 59 63 86 90 93 : 2312
34 39 59 85 86 90 93 : 2576
34 39 63 85 86 90 93 : 2384
34 53 56 85 86 90 93 : 2112
34 53 59 63 85 86 90 : 2520
34 56 59 63 85 86 90 : 2108
34 56 59 63 85 86 93 : 2200
34 56 59 63 85 90 93 : 2096
34 56 59 63 86 90 93 : 2096
34 56 59 85 86 90 93 : 2168
34 56 63 85 86 90 93 : 2168
34 59 63 67 85 86 90 : 2228
34 59 63 76 85 86 90 : 2216
34 59 63 85 86 90 93 : 2960
34 59 67 76 85 86 90 : 2336
34 59 67 85 86 90 93 : 2072
34 59 76 85 86 90 93 : 2072
34 63 67 76 85 86 90 : 2096
36 39 59 63 85 86 90 : 2312
36 39 59 63 85 86 93 : 2416
36 39 59 63 85 90 93 : 2504
36 39 59 63 86 90 93 : 2312
36 39 59 85 86 90 93 : 2576
36 39 63 85 86 90 93 : 2384
36 53 59 63 85 86 90 : 2232
36 59 63 85 86 90 93 : 2760
39 59 63 85 86 90 93 : 2312
56 59 63 85 86 90 93 : 2096
1 110 24 34 36 85 86 90 : 2456
1 24 34 36 61 85 86 90 : 2192
1 24 34 36 66 85 86 90 : 2160
2 23 34 36 39 59 63 85 : 2464
2 23 34 36 39 59 63 86 : 2464
2 23 34 36 39 59 63 90 : 2240
2 23 34 36 39 59 63 93 : 2272
